Date,EUR/JPY,USD/NOK,USD/ZAR,RUB/USD,NOK/SEK,NZD/JPY,AUD/NZD,EUR/USD,GBP/JPY,GBP/CHF,GBP/USD,USD/AUD
23/12/2016,122.53,8.6964,14.477,0.016085,1.053,79.405,1.0451,1.05425,143.62,1.252,1.2328,0.7156
27/12/2016,122.9,8.6964,14.35225,0.016225,1.0545,79.805,1.0442,1.05535,143.92,1.2529,1.2329,0.7172
28/12/2016,122.1,8.6964,14.32675,0.01633,1.051,80.015,1.0389,1.05095,142.98,1.2483,1.2277,0.7171
29/12/2016,122.34,8.64975,14.045,0.01627,1.05,80.055,1.0376,1.05735,142.71,1.2466,1.2304,0.7195
30/12/2016,123.01,8.61625,14.1845,0.016115,1.05,79.915,1.0408,1.06265,143.75,1.2477,1.2388,0.7202
03/01/2017,122.56,8.64825,14.2705,0.016175,1.0555,80.3,1.0455,1.0499,143.75,1.2486,1.2284,0.7208
04/01/2017,123.15,8.6051,14.0895,0.016365,1.056,80.645,1.0472,1.05525,144.64,1.2521,1.2363,0.7252
05/01/2017,122.49,8.4868,14.02025,0.016595,1.058,80.175,1.0455,1.06765,143.28,1.2469,1.2458,0.7322
06/01/2017,123.29,8.53025,14.17425,0.016555,1.0585,80.5,1.0499,1.06155,143.5,1.2426,1.2325,0.7293
09/01/2017,122.81,8.5368,14.0895,0.01644,1.0555,80.44,1.05,1.0661,140.99,1.2266,1.221,0.7348
10/01/2017,122.29,8.5896,14.14925,0.016395,1.053,79.945,1.0552,1.06415,140.67,1.2295,1.2211,0.7357
11/01/2017,122.14,8.5514,14.2045,0.01654,1.0535,80.425,1.0567,1.06585,140.78,1.2318,1.2256,0.7432
12/01/2017,121.91,8.51135,13.86,0.016625,1.0475,80.62,1.0542,1.0706,139.38,1.2222,1.2211,0.7481
13/01/2017,121.89,8.48175,13.913,0.016555,1.047,80.63,1.054,1.0723,139.4,1.2227,1.2232,0.7492
16/01/2017,121.08,8.48175,13.913,0.016555,1.047,80.63,1.054,1.0603,139.4,1.2227,1.2232,0.74780
17/01/2017,120.72,8.4445,13.84075,0.016625,1.05,80.305,1.0502,1.0789,139.58,1.2354,1.2443,0.7554
18/01/2017,121.25,8.4631,13.95675,0.016625,1.051,80.54,1.0523,1.0746,139.51,1.227,1.2333,0.7527
19/01/2017,122.42,8.44025,13.93725,0.01653,1.057,81.57,1.0527,1.0737,141.52,1.2359,1.2382,0.7547
20/01/2017,122.42,8.38365,13.95675,0.01654,1.0565,81.105,1.0549,1.07845,141.38,1.2335,1.2425,0.7553
23/01/2017,121.49,8.35005,13.87925,0.0166,1.0555,80.72,1.0499,1.0822,141.19,1.2417,1.2547,0.7566
24/01/2017,122.14,8.34445,13.73625,0.016695,1.0585,81.67,1.0464,1.07965,142.29,1.2457,1.2547,0.7571
25/01/2017,122.07,8.31395,13.6565,0.01661,1.059,81.585,1.0426,1.08145,143.36,1.2563,1.2671,0.7551
26/01/2017,122.37,8.3278,13.694,0.016385,1.058,82.055,1.0424,1.07705,144.09,1.2538,1.2653,0.7544
27/01/2017,123.14,8.32915,13.82175,0.016535,1.0595,82.72,1.0405,1.07705,144.4,1.2481,1.2601,0.7544
30/01/2017,121.62,8.3084,13.87925,0.016535,1.06,82.005,1.0376,1.0763,141.85,1.2362,1.2526,0.7546
31/01/2017,121.83,8.23045,13.86975,0.016455,1.059,81.94,1.034,1.08725,141.74,1.2377,1.2622,0.7578
01/02/2017,121.89,8.21895,13.77875,0.016485,1.061,81.53,1.043,1.0845,143.22,1.2512,1.2716,0.7582
02/02/2017,121.41,8.2386,13.7315,0.01667,1.0595,81.405,1.0519,1.08295,141.11,1.2371,1.2562,0.7654
03/02/2017,121.69,8.21155,13.61475,0.016805,1.0665,81.795,1.0511,1.0832,140.91,1.2345,1.252,0.7669
06/02/2017,120.23,8.244,13.6845,0.016855,1.0685,81.075,1.0472,1.08125,139.33,1.2302,1.2506,0.7651
07/02/2017,120.04,8.2967,13.76925,0.016715,1.066,81.3,1.0454,1.0759,140.34,1.2418,1.2555,0.7634
08/02/2017,119.85,8.31115,13.741,0.01674,1.062,81.035,1.0471,1.07485,140.35,1.2412,1.2563,0.7626
09/02/2017,120.82,8.33055,13.72675,0.01684,1.066,80.725,1.0619,1.07195,141.53,1.2459,1.2531,0.7622
10/02/2017,120.61,8.38155,13.708,0.017035,1.063,80.915,1.0669,1.06925,141.51,1.2471,1.2518,0.7669
13/02/2017,120.5,8.3801,13.638,0.01711,1.064,80.825,1.0662,1.066,142.31,1.2542,1.2562,0.764
14/02/2017,120.79,8.3984,13.41825,0.017355,1.0625,81.1,1.0689,1.06335,142.3,1.2497,1.2501,0.7648
15/02/2017,121.08,8.3354,13.2145,0.01737,1.0685,81.77,1.0683,1.06505,142.18,1.2476,1.2482,0.77
16/02/2017,120.83,8.27265,13.30225,0.01726,1.0685,81.13,1.0647,1.0735,141.33,1.2407,1.2531,0.769
17/02/2017,119.84,8.34445,13.387,0.017005,1.0665,80.41,1.0676,1.0664,140.15,1.24,1.2447,0.7655
20/02/2017,120.04,8.34445,13.387,0.017005,1.0665,80.41,1.0676,1.0614,140.15,1.24,1.2447,0.76890
21/02/2017,119.85,8.3403,13.3735,0.017285,1.0735,80.705,1.0731,1.0606,141.64,1.2528,1.2509,0.768
22/02/2017,119.63,8.34865,13.25375,0.01717,1.072,80.62,1.0733,1.0629,140.89,1.2521,1.2492,0.7705
23/02/2017,119.24,8.3361,13.1405,0.01723,1.0775,80.855,1.0677,1.06285,141.38,1.258,1.2576,0.7712
24/02/2017,118.34,8.3584,13.20575,0.01703,1.0785,79.89,1.0677,1.06195,139.48,1.2497,1.2491,0.767
27/02/2017,119.5,8.3675,13.28025,0.01717,1.0815,80.6,1.0674,1.0643,140.36,1.251,1.2476,0.7678
28/02/2017,118.89,8.378,13.3555,0.017095,1.0765,80.265,1.0643,1.0647,139.13,1.2412,1.2434,0.7666
01/03/2017,119.92,8.4083,13.2495,0.01709,1.0745,80.565,1.0756,1.05985,139.62,1.2347,1.2315,0.7672
02/03/2017,120.29,8.48105,13.43175,0.016935,1.0705,80.265,1.0726,1.0554,140.41,1.2387,1.2293,0.7566
03/03/2017,120.99,8.43525,13.267,0.01714,1.0655,79.67,1.0794,1.06505,140.13,1.2352,1.2311,0.7583
06/03/2017,120.64,8.47745,13.25375,0.01714,1.0625,79.085,1.0853,1.0639,139.44,1.2339,1.2271,0.7582
07/03/2017,120.55,8.4445,13.18825,0.01717,1.065,78.83,1.0904,1.0619,139.13,1.2322,1.2233,0.7586
08/03/2017,120.75,8.53605,13.369,0.016935,1.059,78.57,1.0906,1.0599,139.24,1.2303,1.22,0.7535
09/03/2017,121.72,8.57855,13.5915,0.016805,1.0505,78.675,1.0893,1.06425,139.87,1.2257,1.2207,0.7506
10/03/2017,122.81,8.57705,13.40475,0.01694,1.047,78.935,1.0904,1.07415,139.82,1.225,1.2206,0.7542
13/03/2017,122.38,8.5288,13.5365,0.017,1.0415,78.41,1.096,1.07085,140.12,1.2234,1.2294,0.7579
14/03/2017,121.78,8.59995,13.57325,0.016865,1.036,78.4,1.0934,1.07115,139.25,1.2196,1.2223,0.7551
15/03/2017,121.49,8.4897,13.2145,0.01671,1.041,78.68,1.0953,1.08055,139.18,1.2216,1.2355,0.7676
16/03/2017,121.82,8.48895,13.158,0.016955,1.034,77.945,1.1011,1.08495,139.74,1.2233,1.2421,0.7656
17/03/2017,121.12,8.43955,13.0975,0.017115,1.0395,78.15,1.0983,1.0843,139.45,1.2283,1.2459,0.7695
20/03/2017,120.92,8.4595,13.04625,0.017065,1.0375,78.29,1.0981,1.08335,138.8,1.2252,1.2411,0.7713
21/03/2017,120.98,8.45235,13.04625,0.017025,1.0355,77.875,1.0944,1.09,139.41,1.2329,1.2536,0.7689
22/03/2017,119.88,8.4538,12.9325,0.01698,1.0345,77.355,1.0886,1.08955,138.31,1.2304,1.2548,0.7665
23/03/2017,119.95,8.47385,12.81225,0.017095,1.0365,77.205,1.0867,1.08815,138.84,1.235,1.2575,0.7622
24/03/2017,119.84,8.4581,12.804,0.01723,1.036,77.055,1.0852,1.0901,138.29,1.23,1.2557,0.7617
27/03/2017,120.29,8.46165,13.20575,0.017215,1.0315,76.985,1.0835,1.09605,138.77,1.2297,1.2623,0.7612
28/03/2017,120.18,8.51355,13.40025,0.01721,1.032,77.02,1.0898,1.09005,138.12,1.2274,1.2506,0.7624
29/03/2017,119.58,8.4897,13.40475,0.01735,1.04,77.195,1.0919,1.08495,137.92,1.2314,1.2491,0.7659
30/03/2017,119.42,8.5448,13.31125,0.017545,1.04,77.32,1.0944,1.07785,139.1,1.2402,1.2533,0.7649
31/03/2017,119.04,8.55725,13.7835,0.01749,1.0405,77.19,1.0916,1.0772,139.33,1.2461,1.2587,0.7636
03/04/2017,118.51,8.57705,14.11925,0.01751,1.04,76.835,1.0868,1.0755,138.28,1.2419,1.2528,0.7589
04/04/2017,118.19,8.57635,14.0155,0.01755,1.0445,76.325,1.0852,1.0756,137.62,1.2399,1.2504,0.7549
05/04/2017,118.45,8.57855,14.245,0.017495,1.0415,76.425,1.0898,1.0753,138.36,1.247,1.254,0.7572
06/04/2017,118.06,8.6014,14.1895,0.017485,1.0435,76.395,1.0829,1.07325,138.05,1.2468,1.253,0.7531
07/04/2017,117.81,8.649,14.21475,0.017215,1.0455,76.225,1.0824,1.0674,137.47,1.2419,1.2434,0.7485
10/04/2017,117.69,8.60215,14.3165,0.01723,1.05,76.395,1.079,1.06805,137.65,1.2453,1.2473,0.7491
11/04/2017,116.5,8.5815,14.1995,0.017275,1.05,75.525,1.0785,1.0693,136.87,1.2508,1.2544,0.7486
12/04/2017,116.39,8.58665,14.0055,0.017365,1.048,75.05,1.0832,1.0678,136.95,1.2529,1.2545,0.7467
13/04/2017,116.01,8.5631,13.8075,0.017545,1.051,75.695,1.0829,1.07055,136.42,1.251,1.257,0.7574
17/04/2017,115.91,8.5441,13.6425,0.017625,1.049,75.43,1.0842,1.07255,136.56,1.2548,1.2617,0.7579
18/04/2017,116.47,8.49185,13.638,0.01758,1.0505,75.525,1.075,1.08135,139.2,1.2732,1.2904,0.7548
19/04/2017,116.66,8.56165,13.61475,0.017435,1.043,75.355,1.072,1.08015,138.86,1.2683,1.2836,0.7489
20/04/2017,117.33,8.60215,13.4635,0.0176,1.0405,75.91,1.0747,1.08005,140.03,1.2728,1.2869,0.752
21/04/2017,116.94,8.6738,13.49075,0.01751,1.0365,75.965,1.0743,1.07755,139.64,1.2705,1.2846,0.753
24/04/2017,119.31,8.5368,13.33775,0.017705,1.035,76.245,1.0793,1.0938,140.27,1.2674,1.284,0.7554
25/04/2017,121.65,8.54045,13.387,0.01763,1.022,76.435,1.0859,1.10195,142.44,1.2675,1.2882,0.7529
26/04/2017,121.51,8.5712,13.61925,0.01732,1.019,75.915,1.0863,1.09775,142.97,1.2703,1.2896,0.746
27/04/2017,121.18,8.5587,13.694,0.017355,1.0275,75.79,1.0874,1.09605,143.49,1.2759,1.2958,0.7464
28/04/2017,121.5,8.55725,13.70325,0.017395,1.031,75.82,1.0904,1.09735,144.14,1.2809,1.2999,0.7476
01/05/2017,122.11,8.5653,13.694,0.01742,1.0275,76.585,1.0913,1.0984,144.26,1.2787,1.2956,0.7528
02/05/2017,122.54,8.5756,13.66575,0.017335,1.0235,76.995,1.0868,1.1005,144.78,1.2772,1.2983,0.7525
03/05/2017,122.94,8.62145,13.6845,0.017255,1.0205,76.75,1.0813,1.09805,145.09,1.2739,1.2939,0.7422
04/05/2017,123.55,8.66475,13.97125,0.01695,1.016,76.39,1.0806,1.1053,145.2,1.2698,1.297,0.7394
05/05/2017,123.89,8.58885,13.76925,0.017065,1.0215,77.205,1.0731,1.1064,146.05,1.2754,1.3024,0.7408
08/05/2017,123.72,8.6244,13.92275,0.01701,1.0205,77.495,1.0695,1.10065,146.27,1.2863,1.2994,0.7382
09/05/2017,124.35,8.67605,13.9615,0.016955,1.022,78.055,1.0661,1.09415,147.67,1.2982,1.2976,0.7331
10/05/2017,124.34,8.6125,13.7835,0.01724,1.0325,78.615,1.0631,1.0934,147.94,1.3006,1.2992,0.7358
11/05/2017,123.87,8.58445,13.6285,0.01739,1.031,77.385,1.0768,1.09375,146.75,1.2931,1.294,0.7367
12/05/2017,124.02,8.54555,13.6705,0.017385,1.031,77.14,1.079,1.0994,146.04,1.2852,1.2928,0.7387
15/05/2017,124.91,8.5259,13.4545,0.01761,1.032,77.525,1.0792,1.1048,146.54,1.2795,1.2943,0.7409
16/05/2017,125.52,8.44525,13.33325,0.017595,1.0365,77.245,1.0789,1.1165,146.01,1.2677,1.297,0.7423
17/05/2017,123.99,8.3977,13.477,0.017425,1.038,76.46,1.0711,1.12185,143.92,1.2633,1.3003,0.742
18/05/2017,123.84,8.4631,13.68925,0.017245,1.038,76.17,1.077,1.1173,144.16,1.2631,1.2988,0.7411
19/05/2017,124.91,8.357,13.4725,0.017535,1.04,76.685,1.0754,1.12735,145.13,1.2637,1.3079,0.7453
22/05/2017,125.05,8.33335,13.509,0.01756,1.0405,77.155,1.0698,1.13045,144.48,1.2601,1.3042,0.7472
23/05/2017,125.08,8.3591,13.33325,0.017655,1.039,77.78,1.0676,1.1252,144.86,1.26,1.3013,0.748
24/05/2017,125.27,8.3375,13.1795,0.01764,1.039,77.955,1.0658,1.1266,144.69,1.2583,1.2994,0.7481
25/05/2017,125.37,8.3808,13.1925,0.01751,1.0345,77.945,1.0622,1.127,144.61,1.2542,1.2981,0.7452
26/05/2017,124.58,8.3794,13.08475,0.017585,1.034,78.055,1.0549,1.1244,142.47,1.2424,1.284,0.7441
29/05/2017,124.22,8.3794,13.08475,0.017585,1.034,78.055,1.0549,1.1166,142.47,1.2424,1.284,0.74400
30/05/2017,124.08,8.4147,13.3825,0.017625,1.034,78.11,1.0521,1.1253,142.45,1.2483,1.2901,0.7463
31/05/2017,124.43,8.4232,13.378,0.01757,1.0285,77.93,1.0479,1.13105,142.51,1.2427,1.2936,0.7432
01/06/2017,124.94,8.44025,13.17525,0.01767,1.028,78.125,1.0442,1.12775,143.3,1.2466,1.2918,0.7373
02/06/2017,124.7,8.4062,13.042,0.017615,1.024,78.355,1.0421,1.13395,142.26,1.2364,1.292,0.7434
05/06/2017,124.47,8.42955,12.92,0.017615,1.0245,78.4,1.049,1.13185,142.57,1.2412,1.2948,0.7487
06/06/2017,123.56,8.44525,13.05475,0.01768,1.0245,78.195,1.0457,1.13295,141.18,1.2364,1.2929,0.7507
07/06/2017,123.73,8.4796,13.04625,0.017475,1.023,78.46,1.05,1.13145,142.25,1.2459,1.2993,0.7544
08/06/2017,123.49,8.476,13.145,0.017545,1.0255,78.815,1.0465,1.12825,142.29,1.2475,1.2985,0.7546
09/06/2017,123.48,8.4875,13.09325,0.01752,1.026,78.94,1.0447,1.12565,140.22,1.2294,1.2767,0.7528
12/06/2017,123.16,8.45025,13.01225,0.01751,1.0315,78.6,1.0471,1.12665,138.98,1.2218,1.2697,0.7539
13/06/2017,123.39,8.41325,12.96175,0.01756,1.0315,78.975,1.0438,1.12695,140.24,1.2311,1.2792,0.7539
14/06/2017,122.99,8.4161,12.87425,0.0174,1.031,79.075,1.0459,1.12735,139.65,1.2348,1.2784,0.7591
15/06/2017,123.76,8.4897,13.0975,0.016965,1.028,79.495,1.0517,1.12085,141.48,1.2405,1.2799,0.7582
16/06/2017,124.17,8.43315,12.9955,0.016985,1.03,79.975,1.0512,1.12485,141.66,1.2406,1.2817,0.7626
19/06/2017,124.46,8.46525,13.40925,0.016775,1.0265,79.735,1.0511,1.1203,141.82,1.2338,1.2801,0.7601
20/06/2017,124.17,8.5186,13.48175,0.016465,1.0245,79.79,1.0474,1.1239,140.52,1.2239,1.27,0.7573
21/06/2017,124.46,8.50555,13.4635,0.01627,1.022,79.615,1.0458,1.12715,140.85,1.2246,1.2736,0.7549
22/06/2017,124.31,8.471,13.33325,0.016385,1.0275,80.03,1.0389,1.1254,140.92,1.2245,1.2737,0.7535
23/06/2017,124.77,8.4182,13.32,0.016535,1.029,80.21,1.0399,1.13045,141.4,1.2252,1.279,0.7565
26/06/2017,125.28,8.45235,13.2275,0.016675,1.0255,80.67,1.0417,1.12875,142.17,1.2295,1.2789,0.7579
27/06/2017,127.45,8.3724,13.3735,0.01658,1.0215,80.8,1.0437,1.14545,143.47,1.2215,1.2875,0.7587
28/06/2017,127.97,8.41045,13.31125,0.01659,1.01,81.105,1.0471,1.14865,145.08,1.2331,1.3003,0.7631
29/06/2017,128.31,8.3661,13.40025,0.016515,1.006,80.86,1.0538,1.1536,145.47,1.2354,1.3058,0.767
30/06/2017,128.76,8.3271,13.48625,0.016705,1.006,81.595,1.0498,1.1523,146.41,1.2409,1.308,0.7675
03/07/2017,128.97,8.34655,13.60075,0.01659,1.0115,81.895,1.0498,1.1458,146.81,1.2421,1.302,0.7647
04/07/2017,128.52,8.34655,13.60075,0.01659,1.0115,81.895,1.0498,1.1345,146.81,1.2421,1.302,0.76040
05/07/2017,128.72,8.38505,13.7645,0.01634,1.0075,81.675,1.0439,1.14415,146.46,1.2411,1.2997,0.7588
06/07/2017,129.54,8.33335,13.8025,0.016385,1.0065,81.545,1.0436,1.15215,146.8,1.2398,1.3036,0.7578
07/07/2017,130.14,8.3361,13.76925,0.01632,1.005,82.08,1.0459,1.1501,146.72,1.2353,1.2946,0.7596
10/07/2017,130.2,8.3008,13.86975,0.016335,1.0095,82.16,1.046,1.1501,146.83,1.2372,1.2949,0.76
11/07/2017,130.79,8.25625,13.947,0.01622,1.0115,81.55,1.0561,1.15745,146.16,1.2307,1.2914,0.7631
12/07/2017,129.44,8.2488,13.60075,0.01643,1.015,81.49,1.058,1.1511,145.85,1.2372,1.295,0.7676
13/07/2017,129.3,8.23045,13.564,0.0165,1.0095,82.125,1.0564,1.14995,146.49,1.2452,1.3007,0.7725
14/07/2017,129.2,8.16925,13.35125,0.016685,1.013,81.82,1.0665,1.156,147.21,1.2551,1.315,0.7817
17/07/2017,129.43,8.12545,13.30225,0.01664,1.0155,81.64,1.0663,1.15745,146.93,1.2497,1.3119,0.7794
18/07/2017,129.57,8.05475,13.24075,0.01669,1.024,81.545,1.0778,1.1656,145.99,1.2394,1.3113,0.7916
19/07/2017,128.89,8.036,13.25375,0.016745,1.026,81.45,1.0819,1.1612,145.78,1.2382,1.3089,0.7949
20/07/2017,130.3,8.0199,13.32,0.016775,1.021,82.23,1.0745,1.17165,145.2,1.2288,1.3036,0.7955
21/07/2017,129.82,8.00835,13.21875,0.01669,1.023,82.025,1.0627,1.1771,144.35,1.2218,1.3068,0.7913
24/07/2017,129.5,7.9872,13.2845,0.016465,1.0235,81.79,1.0673,1.1735,144.76,1.2275,1.3097,0.792
25/07/2017,130.49,7.9523,13.3915,0.01649,1.027,82.23,1.0711,1.17415,145.79,1.2344,1.3098,0.7934
26/07/2017,130.41,7.88145,13.21875,0.016605,1.0315,82.575,1.0659,1.1794,145.68,1.2421,1.3155,0.7969
27/07/2017,129.92,7.92705,13.32,0.016625,1.031,82.485,1.0644,1.17725,145.16,1.2549,1.3133,0.7964
28/07/2017,130.21,7.8858,13.28025,0.016635,1.0245,82.475,1.0633,1.18495,145.36,1.2672,1.3208,0.7989
31/07/2017,130.53,7.8499,13.48175,0.016575,1.0245,82.04,1.0659,1.1919,145.39,1.2701,1.3255,0.7994
01/08/2017,130.3,7.90265,13.55025,0.01645,1.022,81.71,1.0671,1.18895,145.64,1.2706,1.3269,0.7965
02/08/2017,131.28,7.86475,13.5045,0.016385,1.0255,81.51,1.0725,1.1948,146.21,1.2776,1.3287,0.7965
03/08/2017,130.7,7.8852,13.694,0.016425,1.0235,81.155,1.0686,1.1952,144.47,1.2678,1.3191,0.7939
04/08/2017,130.36,7.92705,13.708,0.01654,1.0235,81.375,1.0698,1.18485,144.25,1.2631,1.3092,0.7921
07/08/2017,130.72,7.90515,13.505,0.01653,1.0275,80.78,1.0762,1.1878,144.24,1.263,1.3088,0.7909
08/08/2017,129.9,7.93335,13.665,0.01658,1.027,80.23,1.0807,1.18355,143.36,1.2614,1.3044,0.7909
09/08/2017,129.2,7.9359,13.7275,0.016505,1.0275,79.85,1.076,1.18345,142.76,1.2478,1.3058,0.788
10/08/2017,128.71,7.9258,13.695,0.01653,1.0225,78.99,1.0832,1.18495,141.78,1.2456,1.3034,0.7887
11/08/2017,128.96,7.912,13.7075,0.0166,1.023,79.135,1.0791,1.19045,141.77,1.246,1.3068,0.7893
14/08/2017,129.25,7.92455,13.595,0.0166,1.02,79.325,1.0776,1.18635,142.1,1.2558,1.3023,0.7855
15/08/2017,129.84,7.9447,13.5925,0.016615,1.0135,79.38,1.0809,1.18125,142.18,1.2468,1.2916,0.7815
16/08/2017,129.73,7.90325,13.44,0.016715,1.018,79.8,1.0848,1.1846,141.88,1.2406,1.2937,0.7914
17/08/2017,128.87,7.93525,13.445,0.01683,1.0195,79.385,1.0844,1.18165,141.17,1.234,1.2926,0.7902
18/08/2017,128.54,7.88955,13.41,0.016835,1.0245,79.28,1.0852,1.1834,140.61,1.2375,1.2927,0.793
21/08/2017,128.64,7.88145,13.41375,0.016835,1.021,79.085,1.0843,1.18855,140.37,1.2362,1.295,0.7932
22/08/2017,128.79,7.8958,13.4725,0.016865,1.023,79.11,1.0871,1.18255,140.45,1.2379,1.2878,0.7906
23/08/2017,128.93,7.84685,13.387,0.01687,1.0235,78.195,1.0947,1.1893,139.54,1.2313,1.2854,0.7905
24/08/2017,129.34,7.8186,13.42725,0.01683,1.028,78.425,1.0962,1.1876,140.15,1.232,1.285,0.7903
25/08/2017,129.86,7.74775,13.245,0.017,1.0275,78.52,1.0969,1.19505,140.66,1.2284,1.2926,0.7935
28/08/2017,130.77,7.73515,13.2625,0.017045,1.0255,78.615,1.099,1.2052,141.12,1.2312,1.2987,0.7971
29/08/2017,131.62,7.7232,13.22325,0.01696,1.024,79.02,1.0973,1.2062,141.74,1.2282,1.297,0.7956
30/08/2017,131.3,7.78755,13.23625,0.017045,1.022,78.91,1.0981,1.19605,142.61,1.2407,1.2972,0.7902
31/08/2017,130.98,7.74355,13.23625,0.017185,1.0235,78.395,1.1082,1.197,142.22,1.2373,1.2978,0.7948
01/09/2017,130.91,7.77845,13.158,0.017355,1.0245,78.445,1.1129,1.19335,142.8,1.2458,1.2999,0.7968
04/09/2017,130.54,7.77845,13.158,0.017355,1.0245,78.445,1.1129,1.1896,142.8,1.2458,1.2999,0.79440
05/09/2017,129.57,7.76095,13.132,0.01736,1.024,78.22,1.1039,1.19845,141.67,1.2405,1.3085,0.7996
06/09/2017,130.29,7.78575,13.004,0.017405,1.0225,78.095,1.1124,1.1976,142.54,1.244,1.3083,0.7994
07/09/2017,130.54,7.73335,13.025,0.01754,1.024,77.905,1.1136,1.2068,142.17,1.2422,1.3125,0.8029
08/09/2017,129.76,7.73215,13.11475,0.017395,1.024,77.895,1.1094,1.209,142.29,1.2434,1.324,0.8061
11/09/2017,130.91,7.8321,13.1535,0.01748,1.02,78.745,1.1089,1.20245,144.04,1.2532,1.3214,0.803
12/09/2017,131.88,7.82655,13.20125,0.017325,1.0165,79.795,1.1006,1.20305,146.37,1.2728,1.3333,0.802
13/09/2017,131.51,7.89205,13.33325,0.017285,1.0175,79.485,1.1043,1.19335,146.05,1.2706,1.3235,0.7974
14/09/2017,131.8,7.86905,13.329,0.01738,1.0135,79.29,1.1076,1.19715,148.12,1.2872,1.3434,0.7986
15/09/2017,132.47,7.8364,13.36,0.01716,1.0145,80.295,1.0989,1.19975,150.48,1.2976,1.3608,0.8
18/09/2017,133.31,7.80215,13.6845,0.01696,1.014,79.885,1.0973,1.20095,150.14,1.288,1.3563,0.799
19/09/2017,133.89,7.7718,13.69875,0.016935,1.0155,80.545,1.0966,1.21195,150.56,1.2929,1.3596,0.8003
20/09/2017,133.72,7.8456,13.708,0.016945,1.0155,81.505,1.0922,1.2011,151.26,1.2991,1.3555,0.8005
21/09/2017,134.47,7.78515,13.6565,0.01705,1.018,81.34,1.0857,1.20515,152.61,1.3106,1.3646,0.7922
22/09/2017,133.98,7.7688,13.61475,0.017125,1.02,81.05,1.0892,1.2064,151.4,1.3036,1.36,0.7956
25/09/2017,132.33,7.79,13.7175,0.017145,1.026,80.135,1.0938,1.19655,150.13,1.2935,1.3543,0.7934
26/09/2017,132.47,7.853,13.7315,0.01707,1.027,79.805,1.0971,1.19185,150.71,1.2952,1.3527,0.7884
27/09/2017,132.68,7.912,13.94225,0.016985,1.0225,80.415,1.0899,1.18765,150.91,1.2933,1.3476,0.7852
28/09/2017,132.68,7.9039,13.884,0.01704,1.02,80.42,1.0869,1.19065,150.97,1.296,1.3516,0.7851
29/09/2017,133.05,7.9359,13.92275,0.01715,1.02,80.32,1.0871,1.193,150.66,1.29,1.3477,0.7836
02/10/2017,132.43,7.9542,13.93725,0.017075,1.019,80.21,1.0887,1.18575,149.48,1.2864,1.3353,0.7826
03/10/2017,132.81,7.9447,14.05,0.01708,1.017,79.915,1.0957,1.18615,149.4,1.2815,1.3312,0.7827
04/10/2017,132.77,7.9252,13.918,0.017145,1.0155,79.935,1.0975,1.1876,149.21,1.2831,1.3315,0.7854
05/10/2017,132.21,7.97765,14.05,0.017155,1.015,79.4,1.0958,1.18155,147.81,1.2755,1.3178,0.7783
06/10/2017,132.37,7.9656,14.0845,0.017,1.012,79.07,1.097,1.1844,147.13,1.2706,1.3134,0.7767
09/10/2017,132.51,7.9409,14.14925,0.01695,1.0155,78.77,1.0986,1.18595,148.04,1.2803,1.3218,0.7751
10/10/2017,132.75,7.9189,14.03025,0.01707,1.0135,78.555,1.1021,1.1914,148.19,1.2795,1.3267,0.7776
11/10/2017,133.37,7.8908,13.884,0.01711,1.014,78.76,1.1008,1.1964,148.44,1.2785,1.3284,0.7783
12/10/2017,132.93,7.86845,13.774,0.01716,1.026,79.22,1.0982,1.19425,148.82,1.2873,1.3339,0.7822
13/10/2017,132.35,7.8573,13.5915,0.01731,1.0275,79.575,1.0976,1.1925,148.59,1.2872,1.3357,0.7877
16/10/2017,132.43,7.87155,13.64725,0.01728,1.024,79.58,1.0959,1.1898,148.49,1.285,1.331,0.7842
17/10/2017,132.16,7.9095,13.73625,0.01728,1.024,79.595,1.0954,1.18755,147.85,1.2824,1.3254,0.784
18/10/2017,133.37,7.9233,13.89375,0.017255,1.0215,79.825,1.0995,1.19075,148.91,1.287,1.3264,0.7842
19/10/2017,133.38,7.9233,13.8985,0.01727,1.0215,78.21,1.1221,1.19325,148.09,1.2772,1.3218,0.7857
20/10/2017,133.82,7.9567,13.991,0.017245,1.021,78.28,1.1227,1.18815,149.62,1.2917,1.3253,0.7809
23/10/2017,133.61,7.9745,14.05,0.01723,1.0235,78.405,1.1219,1.18395,150,1.2949,1.3261,0.7801
24/10/2017,133.97,7.9675,14.06975,0.01722,1.024,77.56,1.1302,1.18875,149.07,1.2915,1.3197,0.7784
25/10/2017,134.37,7.99935,14.39375,0.01716,1.023,77.34,1.1214,1.19065,150.61,1.3038,1.3314,0.769
26/10/2017,133.01,8.14135,14.5985,0.017135,1.021,77.175,1.1224,1.17575,149.84,1.3051,1.3215,0.7662
27/10/2017,132.1,8.1281,14.456,0.017065,1.0235,77.425,1.117,1.16955,149.22,1.3034,1.3181,0.7662
30/10/2017,131.84,8.1261,14.4195,0.01714,1.023,77.06,1.1188,1.1735,149.28,1.3063,1.3258,0.7679
31/10/2017,132.59,8.142,14.477,0.017025,1.0225,77.06,1.1201,1.1747,150.92,1.3183,1.334,0.7652
01/11/2017,132.85,8.11885,14.39375,0.01702,1.029,77.91,1.115,1.1713,151.26,1.3223,1.3305,0.7664
